sequence	16S_rRNA_Count	metadata_NSTI	closest_reference_genome
de1733cbd5f00932b369b637fa93981e	1	0.130358	GCA_016177705.1
de2edf562b582f0e26dedaaf2f83a6a3	1	0.139875	GCA_024234325.1
de3f213528b5012f1ab578bd95bd8b33	1	0.019415	GCF_001579945.1
de50a7bacdcdd214e57a5cd6bd2696fb	1	0.012966	GCA_016872595.1
de51d7d6e129fc4c7a2d07d67e1d46ef	1	0.325579	GCA_016722575.1
de8f12516f461725432be2c7e0318f03	1	0.078144	GCF_009909145.1
de92794c46253a78b89adc0565941f66	1	0.075165	GCA_013822735.1
dea2d98033b35eabc83e4fa4a753d649	1	0.082503	GCA_019636535.1
deb4e63f6727a997c2519e1003401037	1	0.210258	GCA_020161935.1
debee34a2024517f84c168e89f8ad97f	1	0.011069	GCA_001516055.1
decfd5941a8c567e246cd11f80d44a63	2	0.147164	GCF_023806465.1
ded4ecb8ba561506d462008714683105	1	0.459829	GCF_001484045.1
dee086e8a201afd1a7c3ebb0b2bba56a	1	0.050186	GCA_016871515.1
dee1eb54abec1aaf79454a587c444898	1	0.040599	GCA_019686135.1
dee22d80a6899a0682f06ebc3a20e275	1	0.411185	GCA_022072165.1
dee27ab14ae771f0a81573fa51484eeb	1	0.224158	GCF_015169395.1
deeef4bf4de8b16dcce9937530a96e74	1	0.100802	GCA_009845425.1
def46467ae0749198fcef7bca10dca9d	1	0.051845	GCA_021802825.1
def7255e8193fb98d15e444f65e39265	1	0.046713	GCA_019509785.1
def921cf2cfbfa57db9d29862f8c3a99	1	0.070662	GCA_016870485.1
df080904d87b130edf519124259060fd	2	0.057579	GCA_902806405.1
df0e552af1b69b45858f1c8f4c16302e	2	0.115851	GCA_002694745.1
df178105356f904e86ad54913f10a427	1	0.060485	GCA_019509785.1
df2af39e7a74fdc86ba3127759202e94	1	0.019191	GCF_014647515.1
df2b6a5258bb4cf7571625f0655ff944	1	0.127922	GCA_009837815.1
df2d53baefebede3675a17e0f8883ef5	1	0.004323	GCF_004118375.1
df30b75408f5b96198382afdd5ada606	1	0.06855	GCA_016720115.1
df3d7ca4042495b9ae826931357f3db7	2	0.143791	GCA_016717335.1
df5f22072d8e233b8fb19a02df9e326f	1	0.011248	GCF_004363095.1
df6215c3192cfc0105f6438571722d22	1	0.175458	GCF_019798055.1
df669030c1fdb24a3f12ca56ac522c27	1	0.00015	GCF_900117445.1
df71f12df977e02473f85dc641a03ab5	1	0.124475	GCA_022646745.1
df7311469819a76262f457e516d97013	1	0.047441	GCF_900091425.1
df79f13e41c426e2953171ae6baa5a5a	1	0.168607	GCA_020718205.1
df92992f08470c7aa007da918a1d8fb7	1	0.086705	GCA_009908425.1
df95e67c8c7ae73e83685183e57bc490	1	0.019007	GCF_016862175.1
df999fb6c52ae131216a3d41f1750365	1	0.090642	GCA_002085155.1
dfb4988753fd51588393422220f5695f	1	0.003763	GCF_009668025.1
dfbd2e52051aa23a5fac72a5ba2ba6a8	1	0.022472	GCA_004366385.1
dfc01b0995a585675ce43c29e7579fa2	1	0.113014	GCA_021779665.1
dfd25facc64aceb08feaf0485bf5cb7b	3	0.003788	GCA_016721185.1
dfdccd45087326658e514cb544e4357e	1	0.154496	GCF_004959855.1
dfe860dd821db57ecfc055ba29fe55b7	1	0.042023	GCF_018598585.1
dff1b44dcb789fb69fbd12e8f4ee9796	1	0.336051	GCA_019636495.1
e0031d27ec9ea0ffb239cf9e1b5854c2	1	0.459829	GCF_001484045.1
e0074eaff9c7bfb295d1404c63ddcff1	1	0.054381	GCF_007747215.1
e0136e40ca39ecce2a8b8bbe24804a8d	1	0.064556	GCA_021777765.1
e039aa6def1b85a49cba014acce88477	1	0.018351	GCA_018604165.1
e043d03b3c2d26a4c75c9aaf38510ad2	1	0.244088	GCA_021781615.1
e05fec6cbdb1e9c616c4faf398e2a4bf	1	0.121457	GCA_025055215.1
e0779608234cfb6f014cba8f4062b913	2	0.167573	GCF_019285595.1
e08a441e36fc1ec3a97978ff53df733f	1	0.116119	GCF_900108055.1
e08b92658da23d9750619a769961afa6	1	0.048775	GCA_903908495.1
e09989ab0cbe89176e4c9391ce2970aa	2	0.197937	GCA_013122435.1
e09f31a6578a704f64e63e704c1dba20	1	0.00015	GCF_900188485.1
e0a3764e5ab7f9fa34572c3f02ef0243	1	0.082496	GCA_020635135.1
e0b667f7e0cf1f2d8ba585bd4f54a8b2	1	0.00015	GCF_000092125.1
e0bd234253805cdfef801263c4f2dbde	1	0.00015	GCF_900143005.1
e0d9845b1e92121bfb61db8adce94c88	1	0.123788	GCA_016715195.1
e0e857d55050bbd01897a71ba765b256	1	0.019623	GCF_918741295.1
e0f49280842f3637bf922069ec14dc52	1	0.034564	GCA_002127295.1
e10552d574e9ed84cff10548b724ae0f	1	0.057509	GCA_016649875.1
e10649764da08e390ac9a1edaaaa9e28	1	0.00015	GCA_016867235.1
e11d02bab4c02c33107663ba7dd0e525	1	0.037386	GCA_903896045.1
e11de0883e45bc564cf3fa6630daa0fa	1	0.044881	GCA_903908495.1
e11efeff71a51733113c427588412422	1	0.087199	GCF_003628125.1
e128078f8ac19e17a42639aa2736dd8f	1	0.164778	GCA_016869275.1
e1350e9dc1723ca9bf970bd9e3399d5e	1	0.018817	GCF_013113735.1
e135c48eb461d0ab91b3e16b59ec9d63	1	0.018487	GCA_004366385.1
e137203a0237ecd3bafe38de67aebd3e	1	0.072556	GCA_021802825.1
e1514bd7183aa82bd809b7a320a353f4	1	0.115651	GCF_000512355.1
e1534217c23c7fa9562db7f11b50525b	2	0.003811	GCF_013003985.1
e159c73ffea580b7476ce53e70d43506	1	0.245181	GCF_000186345.1
e15d06b6b29c058fe8747d683ee383df	1	0.166139	GCA_002238485.1
e1629ed88a5251cc47e191cffbe728a7	1	0.086167	GCF_900142105.1
e16495a0fa1aed880e2c585030efae72	1	0.220171	GCF_001956985.1
e16776057fc2ad4fa72943b309e8fa61	1	0.081383	GCA_021604545.1
e16f6de0a6b4fe6b937536c97a6b37d8	1	0.037869	GCA_020199905.1
e18cba76e7661006d47ad10b36f1f02d	1	0.056639	GCA_021781455.1
e1a4d15d34594206f1c52e4f240755cd	1	0.070058	GCA_023438785.1
e1aabd3d9a9b9eafa8bba88f1afa4481	1	0.147684	GCA_023416335.1
e1adee7a2bc2ae70b10246c16cdd8e32	1	0.00015	GCA_017882215.1
e1b514ed7a7831fff64d4f44d5ad989c	1	0.218665	GCA_016704445.1
e1bb9471e1679adf54f8074822d52809	1	0.026712	GCA_019637855.1
e1bcca0935047b47aa5953bd0d22602b	1	0.027012	GCF_013393185.1
e1beacdbe3f272c9a0c4982eaded5ead	1	0.157994	GCA_023229435.1
e1c48694a6d741b291b392503dbc9772	1	0.184515	GCF_002197845.1
e1c6d0f1b46cbb46928973606e080c7f	2	0.038849	GCF_001262605.1
e1c8d7e8419f98fdd004ca8f56ea49cd	2	0.211934	GCA_016717335.1
e1ca961a8750c671573c9d3b6e7c332c	1	0.007488	GCF_023898865.1
e1d379a1b6b25e87ec046a3a28e18bf9	2	0.140622	GCA_016713325.1
e1d86cad1ebfed088c46aa72de761ec8	2	0.099663	GCF_003205875.1
e1ff190326f4c23218ea7f27d289c6b2	1	0.083885	GCF_002197845.1
e20c893c9f0c9657b8ec90d5fea7242e	1	0.164892	GCA_016200145.1
e220f7a5d8a88fa151324b925601dfd4	1	0.129103	GCA_021768245.1
e22611d1ff3c2506731e75b801a1b9dd	1	0.133826	GCA_009845425.1
e227b77ad5fd3e1987993c95882a6f93	1	0.00015	GCF_000305495.1
e23101fd228323d37c9697da2433a04e	1	0.338028	GCA_014695195.1
e23dfe0eb8479ab11fc01489d9e952ef	1	0.104279	GCA_001023575.1
e23f4b19bee6a38c91baebfcc3ddd3ea	1	0.043962	GCA_021781455.1
e24300ee9e7b567173f14816d9ae85e4	2	0.003774	GCA_016712345.1
e24989686923118c5a592d59426f948b	1	0.007732	GCF_000424625.1
e2518d43e22d1819301a48bb21908e47	1	0.147217	GCF_012958305.1
e2587cbc8bc8118cf76c66fe79a2add9	1	0.133594	GCA_017881445.1
e273c7ece5406b8f0da266f66adcbcb8	1	0.189829	GCF_022603395.1
e28e033e37bfb5b832fd4ba44d299e2c	1	0.053069	GCF_018598585.1
e2b74722b9865d7b4c5a80829070ebdd	1	0.050107	GCF_001592005.1
e2b9f697832b443e8258bc4f930c643b	1	0.031754	GCF_003315205.1
e2be4bcfa4146d253875144d3c119e17	1	0.21008	GCA_009845425.1
e2d52b712e1c058d934c02ceeb5ea075	1	0.003812	GCF_019075875.1
e2dc8ad8edb9c4a3802d6ba1788f8512	1	0.030856	GCF_004022265.1
e2e0f8f9b970914709679a534b214cd1	1	0.121863	GCF_003583985.1
e2ec56a23ceb2f2b72b889c6fd483b28	1	0.102004	GCF_009720245.1
e2eedadffae8985a4393af5a1966dbf0	1	0.139847	GCA_945787735.1
e2f125324e196bcbd5e016fb1b180aad	1	0.052475	GCF_021502585.1
e2f71b546537a0f2def017a202b3b4d6	1	0.055076	GCA_016177705.1
e31988bc30751120ce0ae8eb1b56e544	1	0.095953	GCA_016707895.1
e31a3158df35a542391cfe7070b394fe	1	0.13092	GCA_934504065.1
e33087efbd02fca1db9c9d2041d96797	1	0.155812	GCA_004211595.1
e335a46b3368fcec6ba6f072fc46ec20	1	0.170917	GCA_009926845.1
e339cc3c031d991c9dbbe0660db4b6e2	1	0.054882	GCA_013816245.1
e34fdc2b40668faa44007933d5604c34	1	0.042412	GCA_020431405.1
e35107c704dbd446c1bf01c024cabe97	1	0.160567	GCF_006738645.1
e35d04f89321e2e4ddb6f460a991a470	2	0.003793	GCF_901827175.1
e361b6e166eda89d0695785405e82def	2	0.140622	GCA_016713325.1
e366b57f2ff0d337879532bbbf5750bb	1	0.114662	GCA_017881465.1
e3795c97e30ff1d838fc114ecbb40f42	1	0.098159	GCF_018619475.1
e37cec10410907b05e6d474f7f89c17f	1	0.053208	GCA_020637235.1
e38e2fc551158764c0d0c03c16545182	1	0.048099	GCA_020250005.1
e3b9441c73e2f11f9e561238df6c8c84	2	0.22513	GCA_016717335.1
e3cad60789bf3806df05a61b750b7201	1	0.128539	GCA_017881445.1
e3dbd9d9686c7adc782dec449cfb4582	1	0.077298	GCF_001427665.1
e3e17112852ee639ed28c2419979d241	1	0.139456	GCA_016713365.1
e3eb6466f1947a050b5f2140355bb0b5	2	0.315476	GCF_007743815.1
e405864ce05421d4ad6725ee4b48c6f1	1	0.139049	GCA_945875585.1
e41737617896706cc549fd2dfecdbfed	1	0.106362	GCA_023717605.1
e418359c5ba3f3fdf014011f4bca43b2	1	0.244279	GCF_000758165.1
e42a665e44d2aa86f0f3fe277827a78b	1	1.709698	GCF_004335995.1
e4307796cd242adbcbbd717f49e3f2f1	1	0.132278	GCF_003977685.1
e436236a99d1e4b20bb5a96909814373	1	0.221004	GCA_024542975.1
e437eb58836d4d59e90a40f90b706476	2	0.075084	GCA_902806405.1
e444aadd0d02b1eb9db1a1a49c86c80a	1	0.113451	GCF_021556395.1
e453bac42fd01967bf8da66752ce1537	1	0.013824	GCA_019459525.1
e46f1b27983e2636cc2433c645292f36	2	0.003872	GCF_006494775.1
e476c5711e83b6773978ba373e94130d	1	0.141797	GCF_900105685.1
e47e48e11183ba9f574c3c8c3ade3bda	1	0.223532	GCA_913774715.1
e48f184a1738f2ab51d3dd37db99ee47	1	0.001947	GCF_918698245.1
e499cb1db379a8101ebc6e046e6acfb0	1	0.095043	GCF_010550675.1
e49a7d1f8bc0148647ab29c8d208e5a1	1	0.03112	GCF_918741295.1
e4ab679dd6443b5deae0c989d4fb5045	1	0.042812	GCA_002085155.1
e4b10574aab5914781e47e6f41d9b3a9	1	0.052998	GCA_903908495.1
e4bd9653410e9067028bce2c13e0b737	1	0.014958	GCF_009792355.1
e4c15cdc38ebb03e8bd6abc7e55251e5	1	0.063643	GCA_903935335.1
e4c70ffb38b53840316d7ed70cf0d6b0	1	0.075101	GCF_009866965.1
e4c84d12a7c39046aae97a8bdaac2769	1	0.034133	GCA_019689555.1
e4ccbfa4607c4e1506e34d2a402f8fb1	1	0.105411	GCA_024707145.1
e4d070e3ce12c9e54cdbfff37301b549	1	0.028306	GCA_021414005.1
e4d6e9246ea194d2b9f504bcc09938fd	1	0.003778	GCF_016698665.1
e4da621c5e945ccc2dfc52b9d5d7801b	1	0.147444	GCA_002686885.1
e4e8d3512765dcb870d96b7b1953b7a3	1	0.067477	GCA_018604165.1
e4fbd978f04210e69972efb49f0ee7cc	1	0.124762	GCF_011064595.1
e4fca26dd07c8bf1e1f268cd93f73e5e	1	0.080554	GCF_009806515.1
e4fe66630b1bd1593ccffada0d41ea18	2	0.011124	GCA_016712345.1
e4ff4bae8b90d1d3c6ea1f76b61b1a76	1	0.367305	GCF_000400955.1
e5011613657b58c9f990bd294acf77c8	2	0.179898	GCA_902806405.1
e50707da3ae5ef7a07c6e8e9e300e6a0	1	0.189795	GCA_025054955.1
e50ae72ff30f9926f2c3a67785e0da4d	1	0.00015	GCA_002279935.1
e51086809e2443f31b420736bbefed4b	1	0.135799	GCA_945875585.1
e5119cda331abcd5acc8dae854d08aa3	1	0.04064	GCF_013141765.1
e51c93c996ac136595af84c05edcb56d	1	0.078098	GCF_001592745.1
e52d81322b4c5ca5fa4c4114a5e0b8aa	1	0.074404	GCA_020073005.1
e52dc627f89ab379d0da26621af370ea	1	0.211377	GCA_019694455.1
e537aedd5c9c088c5b462c5977ff966a	1	0.088141	GCF_009823805.1
e5503214cc2d9aa270ade1492219c22b	1	0.053161	GCF_018598585.1
e5544ec9902b2da57635c7c4fb21d2d2	1	0.216116	GCF_012295615.1
e556e7618ff03d3c42df4012e448140b	1	0.36687	GCA_024278175.1
e56139496eb8bc290e59967493a9ab35	1	0.386301	GCA_014132315.1
e574986598f1e98c2504451b0f3acf32	1	0.11689	GCA_014360005.1
e5750544fe3616011178e026453a0a0c	1	0.00762	GCF_004138335.1
e580026d51a324f96eb08a514d790bec	2	0.021364	GCA_016718685.1
e5805641b69d325904048322ccaf7dad	1	0.048953	GCF_011064595.1
e580d87cbecdd7cab3427d8c2058d158	1	0.048685	GCA_021730945.1
e5854edfd897abbbe619562738bc32e6	1	0.030579	GCA_021802825.1
e5870d527d06e673fbf9eed01811cf08	1	0.033819	GCA_021778335.1
e59b1a6dbf6ccb3a454430d4434d80c3	1	0.124475	GCA_022646745.1
e59ee7ba8501b038fe0a3e561c928d91	1	0.170478	GCA_016741915.1
e5b1f70b7e6c0ea59e4998e9bed04883	1	0.230131	GCA_023898765.1
e5cef2507848f8cbc7ceadf448d802c0	2	0.241628	GCA_000526415.1
e5d3b423336c9b9455a620af576d01e2	1	0.086518	GCA_023169805.1
e5da06195351a73138cc1b6caa1044c7	1	0.03578	GCF_018863195.1
e5dfc97e33682a3df2d6c30fca556a15	1	0.056898	GCA_021781455.1
e5e45f5575fdbbe9d695923e51ef709e	2	0.085561	GCA_902806405.1
e600ac59808d5886eab6ceada066fcdd	1	0.00015	GCA_945870035.1
e6131d08a61aaff307cb6d7e14402593	1	0.022174	GCF_024256385.1
e615f4beeab30716fc471a22ec8c36c2	1	0.173617	GCF_001881495.1
e61c96ce07d9382c811bf8f84d6c4496	1	0.118326	GCA_945907765.1
e626ad110d36d0ff503f1b4155a33e68	1	0.065175	GCA_017999895.1
e63429af05359dc820263a66fdce6ed1	1	0.155812	GCA_004211595.1
e63ac1628c55979b075230473fa39099	1	0.094213	GCF_000756815.1
e64b331e6c7e7f82521db617f6f8ab8d	1	0.069452	GCA_001045525.1
e659c3c44c0ff70e1ccaf345c9096c51	1	0.227608	GCA_009839725.1
e672827fba50375ec2ba1d7165025f7a	1	0.003827	GCF_003725695.1
e6a29b7e242e25404c4e4d30b24bbc57	1	0.224158	GCF_015169395.1
e6a4187e5654833f22b35af45c99de0a	1	0.224158	GCF_015169395.1
e6c112ce6b4f2810442374a04b1e3d44	1	0.056255	GCA_021802825.1
e6c9da83d53eb26dbbc2d5782970fc9a	1	0.311586	GCA_021778805.1
e6d309ed89254de7ea607e017d272d04	1	0.130487	GCA_013816245.1
e6da7dfed142403ff1cf311923852844	1	0.057875	GCA_016177705.1
e6e2e569380b375f2ae4513aa5fd6a2e	1	0.033894	GCA_024230315.1
e6f4a2a98015b67cdd0bdc20b3609269	1	0.22967	GCF_000750955.1
e6fc3af2b2ace552015f348c74716bfb	2	0.028133	GCF_016908355.1
e6fe294888d052deddb6e31db9440137	1	0.078619	GCF_003254505.1
e7021114ba4a85a1d356c7a7401a791f	1	0.203665	GCA_022705425.1
e7066397ffd5a27e8b406cee3186921f	1	0.042696	GCA_000466585.1
e70d34365215a1caee6bb348252b14da	1	0.02733	GCA_016705325.1
e71846f2af25cc146c16a8134fa3415a	1	0.116827	GCF_900108055.1
e7187727294f9897a7b775472b5de4d9	1	0.338373	GCA_020635905.1
e71a4b8df13fe8597580ed599e25527c	1	0.197568	GCF_000152145.1
e7225283f6a1c24c1d9df9ebc2c06ebe	1	0.071149	GCA_019694875.1
e7248e061694cacffe63f38dd4d4431e	1	0.057936	GCA_019694875.1
e72e7ebdc74eaef069eacafcab77fe9c	1	0.459829	GCF_001484045.1
e7317f4bfcdd7f37001218631337cc03	1	0.244517	GCF_014202505.1
e73460a74fe630ec1d1128d93b9acc06	2	0.007395	GCA_016721905.1
e738f466714898ab9f6ad1acdc7984aa	1	0.240781	GCF_008254045.1
e73d97eb3ef243163b9a4765426ddd26	1	0.11689	GCA_014360005.1
e73ef45a933df56144c09b08bb303925	1	0.205783	GCF_000152145.1
e740a651735bd51aca0d3292d75ebbb3	1	0.145512	GCA_903929005.1
e7449bf610ed8a1ce629ac107a1ab459	1	0.223532	GCA_913774715.1
e75ea4af01cbda21d8cef3fda7eb6fcf	1	0.098431	GCF_003710105.1
e763e403b01f35c74113daec800891f1	1	0.221004	GCA_024542975.1
e764cdbf48e14f71898479c50d92069c	1	0.223532	GCA_913774715.1
e770f582ee91bcd12818f21b719f06a6	1	0.217491	GCA_002840685.1
e7788dbeb98f3e9ad89e4f0ed296fb88	1	0.08865	GCA_024128875.1
e782f6bfe9343f586c431a75aab548ea	1	0.003811	GCF_005403045.1
e787843e25f2813fd2f9a947757c05e7	1	0.122663	GCA_014896945.1
e791fe5e1342334e7a8d0a4bce93a858	2	0.050808	GCA_013414685.1
e79fa44b14f8097dbb7e6208767a2078	1	0.122895	GCA_001023575.1
e7a35f998c29ffe184c7783a5822e690	1	0.003971	GCF_004137245.1
e7a41cc25348abb10e099e950f97f0d7	1	0.048454	GCA_021778335.1
e7aac433b0801a841a652cc76c9cbdb9	1	0.195903	GCA_945875585.1
e7ac3a90fde32f2614a032f543d8098d	1	0.329249	GCA_014132315.1
e7bb7459273ebe7cf86892e22237b227	1	0.108295	GCA_025127975.1
e7d3ed1e17bf6cf21a2586d88885cc5b	2	0.00015	GCA_013390615.1
e7df767e19c9592796554941e55914e0	1	0.068948	GCA_016716005.1
e7eb1b5067532444a5503e007396db16	1	0.129103	GCA_021768245.1
e802f3de7818e08d75798958e2160dc3	1	0.234644	GCF_007751035.1
e80cfe791b06adb20949a771c3092166	1	0.01508	GCF_004363095.1
e81cc3361a8f1bae1f173124adedd671	3	0.082288	GCF_014384795.1
e8246c37d01249aa8c9283d1b18db5e9	1	0.20031	GCA_021405315.1
e8290c41fa18016ac5028e20f66c58be	1	0.083205	GCF_004168285.1
e834fe03e8bd6301b7fa16db398e18de	1	0.173617	GCF_001881495.1
e8375cd8fafc3741d750447dc3fe636a	1	0.068968	GCA_002256425.1
e83d53a2b8dfe59c5ff3b77eeacb10c1	1	0.143825	GCA_023150805.1
e847d8538e387f19d69512d825b87c5c	1	0.037929	GCF_000215105.1
e84f968431a137003ba5b9c6ee97cb94	1	0.031848	GCA_002085155.1
e855fc6ab147e4be21c09ee2107c860d	1	0.12615	GCA_018436725.1
e8668772503aeaa800b4958003b862ae	1	0.184515	GCF_002197845.1
e8820a8b0ccb14b286019c21e8bfcf00	14	0.00015	GCF_001595725.1
e883b81b543bf1151845443d2683c534	1	0.083065	GCA_019694755.1
e88e36706ef8d9c4f68118a5a68ee20d	1	0.00015	GCF_001921215.1
e8921bdabe9f9d05d10c2377981309a3	1	0.080096	GCA_024128875.1
e8a84e2feb3f55a4c39c7740d679053f	1	0.10532	GCA_024707145.1
e8a8d6839b03f8563dedbc8a84bd4c7e	1	0.014958	GCA_018969405.1
e8a9da9f394bddcdd27db7b0e02eb265	1	0.122763	GCA_013151775.1
e8ad5751f3b3d782464a5c78a0737b51	1	0.065224	GCF_003628125.1
e8b029c18a83b1aa737cc1a816195365	2	0.154586	GCA_016875555.1
e8b25ccdd609ed493648e0cc0e983d6a	1	0.220973	GCF_002872415.1
e8c5c1c79a2e68bc73215d2a4389439e	1	0.007556	GCF_003344625.1
e8ccb26df6af4bf40a841d7b1fbc5e62	1	0.2692	GCA_016742095.1
e8d45c1909d8cde38efe1efe9a0fb775	2	0.366599	GCF_000021725.1
e8e455eaf5c440a823f7cb56cb9b7f8d	1	0.271873	GCF_014202505.1
e8e5b83096f8b960b2d907ffbca42166	1	0.049854	GCF_003977685.1
e8ec68d202c467cebeb6624e811326d4	1	0.47932	GCA_002746535.1
e8ed2cab87aaf1425929b9b0206b4f29	1	0.049485	GCA_903839035.1
e8ed6c93c027fa04f2f7d213044e9529	1	0.191309	GCF_000875975.1
e8ef9915859a359ffe2baf32866c77dc	1	0.008642	GCA_019075925.1
e9038e67c54a7dbdca5ea54d9f527504	2	0.003851	GCF_021284745.1
e91620288443d8e9cafe9d643cf689ee	1	0.007549	GCF_003633755.1
e922586081ebfd3c1131765980752500	1	0.005395	GCA_902363395.1
e924ce660ca841dab1bee8401e54c762	1	0.074151	GCA_018604165.1
e929ca81872d4c18a1cfcd1f6027d7ac	1	0.076547	GCF_003002915.1
e930fc4440d47a9915cc758e3ca28b45	1	0.039732	GCF_900091425.1
e9391b46ed4e1ffd320ee392243c662b	1	0.043916	GCA_003222945.1
e95249b479c3d901fe069d8af6861c9e	1	0.037191	GCF_000520555.1
e95c12bf593a2ca5b6e49a833ec59bc0	1	0.003801	GCF_012927165.1
e95ca0a460e7864c7f081d48d2ac7b3f	1	0.065878	GCA_024235995.1
e962a1bf4e8979456ac98a954bf3b5b6	1	0.089544	GCA_945861025.1
e96536cefb12b768499981944dc18068	2	0.004574	GCF_022637455.1
e96d0af9cc7e84cb45e31b96db3c7de5	1	0.064705	GCF_007830735.1
e974e2e507061d1e9cf8e985534c0313	1	0.015074	GCA_002793195.1
e9757bd894455d4524d2d0cacd3eb8b5	1	0.18771	GCA_021299385.1
e980d51efecf910a51f14d0f73cb32bf	1	0.088739	GCF_000025185.1
e983e6d74cc74341de352dc80b94cac6	1	0.037261	GCA_020247085.1
e987052b964d73c37099d40f64d82a90	1	0.019608	GCF_001707885.1
e9917fec5c66279c9beb33478bd0e444	1	0.055002	GCA_022072025.1
e99f9e4aaf7672e3abe82e063652ee24	1	0.186298	GCA_021208965.1
e9a6cf18e8d412e2a3159cac7461d384	1	0.007325	GCF_015169395.1
e9a9947083a1401e5ed6341afd523c1e	1	0.039435	GCA_019694875.1
e9ba63a6c8151ce8a83d253f84d55b00	1	0.110625	GCA_009926935.1
e9ca2ade3daf6452b0fa07a4e3fe964c	1	0.029619	GCA_016702705.1
e9e09796da2129e1141c2d45796eebc0	1	0.205783	GCF_000152145.1
e9e37d588978f4846862547bb0e91e46	1	0.144591	GCA_016713365.1
e9edae9e6e3d4cc39bc810c17811751a	1	0.109486	GCA_009845425.1
e9f1d33e6fe013816a6958a6b6aaccc5	1	0.086881	GCF_000334915.1
ea0fada80f9581856cab0790d084fc55	1	0.184302	GCA_903907995.1
ea19bb258b26019850a339b581f81692	1	0.049532	GCA_000719025.1
ea2682c98b6ea411f59a9040b1c3954e	1	0.014235	GCA_019459525.1
ea40055d3190e65eab07dcffa7fe7b14	1	0.222496	GCA_022841245.1
ea4b649682e6c17c91a139a18e32cbfc	1	0.038894	GCA_002085155.1
ea5130f1794b23592213939d99bb903a	1	0.035539	GCA_019683695.1
ea5e06fb469cd34b364251d6c40efbc3	1	0.043144	GCF_004355005.1
ea5e4de625d238ac6b10bd60dc281fc3	1	0.031728	GCA_016870325.1
ea670645014fbd4e547c5b1f3a9433f3	1	0.143227	GCA_019694875.1
ea7df90d92abff9134523a0383faaabb	1	0.118817	GCA_020161935.1
ea909071a069cd0d324526abad9c3a0b	1	0.118661	GCA_024666565.1
ea915b2ebaf91ef0b43b10126165171f	1	0.018633	GCF_900110925.1
eaa8a3ed73e1a9bcde86066c21ef041d	1	0.143227	GCA_019694875.1
eab77bdd523537c8cc0b52d107c61742	1	0.052572	GCA_021781455.1
eac08c9d8539e17d38ec155fbc33d1e4	3	0.029957	GCF_001499655.1
eac657d654166ac0bbb6d6648245149f	1	0.074828	GCA_020073005.1
eac8c84a9ccf26b901aac30ec324965e	1	0.032223	GCF_004138335.1
ead2947af649f6d2d47fcda6807f67ae	2	0.251469	GCA_000526415.1
ead2b5bc0e84afc6eac7cc1a9493617b	1	0.035572	GCA_019913005.1
ead7e011596ec40028d1a352b3f62bf7	1	0.011282	GCF_009668025.1
eada2fa1ada364c99b136997689ee1b8	1	0.318418	GCF_015169395.1
eae2ee7cfbac3d6e040e465330b5bef1	1	0.051145	GCF_900091425.1
eae7697ea07874f753f32d08c62027fe	2	0.030924	GCA_945905925.1
eaeaa02a3ec0876f7e99601752e66fbc	1	0.003854	GCF_000426045.1
eaeb455d41b6feb7c69d9b847c95865a	1	0.066033	GCA_903859705.1
eb0ffd4502b34b9a6d8b243b75dfdae9	2	0.048485	GCF_003286915.1
eb105d5a9d5bdbe7994d3166ee32c141	1	0.012478	GCF_021245725.1
eb182d11f87eddbbacdeb63bb09381b5	1	0.110678	GCA_009845425.1
eb19e2ecbcfaf66036787051fbde0150	1	0.050227	GCF_014647515.1
eb1f8040e67726c16b56071c5a36f31d	1	0.224158	GCF_015169395.1
eb2346de3dd089bafb7b831713b2cfc4	2	0.056924	GCF_023078455.1
eb2910bdb72861c728d9701d82f75f51	1	0.070722	GCA_016871515.1
eb3d61a44154ed2afb4b9db78cca6348	1	0.153317	GCA_016713365.1
eb6a9d7ac42e1ebb381247d1440dde07	1	0.118435	GCA_000522425.1
eb6f8a9f3c17c0dedffd9e9dd3100a50	1	0.161837	GCA_016178705.1
eb70fb06a40da860912ea3be9ba3ec92	1	0.245181	GCF_000186345.1
eb7544c787697573c32a66a060c4d7ad	1	0.304648	GCA_009930475.1
eb90ed2aa3c5eca1cefcee8fe8460768	1	0.151037	GCF_000378125.1
eb93e277fa00285cf1b732c15477780b	1	0.11358	GCF_009740285.1
eb996adbe2157f23ec1a1764b1516e8c	1	0.206454	GCA_945881865.1
eba231e8fad3b0c568d4d3fe0f8f65c4	1	0.12483	GCA_903833215.1
eba7a637ccc7cf7b60c1dd27a6801373	1	0.094815	GCA_023438785.1
ebb6e0b7a975a8ed31d5cd0017147313	1	0.003774	GCF_022953395.1
ebc9a967a7910c8a8ded4517a27cbecd	2	0.014924	GCF_016765655.2
ebca5e3ad1fc2b7b88a2402ceaedb238	1	0.100903	GCA_001023575.1
ebd7560dee171864d036d02c1c31f749	1	0.003837	GCF_011299595.1
ebd98e1800ccbed93b8aa3d25bd0be68	1	0.386301	GCA_014132315.1
ebde3c521032df74da39f845a8381f06	1	0.061018	GCA_016874735.1
ebe0269c7771253d04d10658a9445044	1	0.043008	GCA_016716905.1
ebe3d23f9949882a9f68bb20ea14f958	1	0.271137	GCA_021848625.1
ebe840a924e9d312fa73ef4dbf69d7db	2	0.066317	GCA_013414665.1
ebee5291afdba990c1ca2fc337d122b2	1	0.007756	GCF_024609805.1
